"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Griggs County, ND"	"38039"	Suppressed	2319	Suppressed	Suppressed
	"Hettinger County, ND"	"38041"	Suppressed	2660	Suppressed	Suppressed
	"Kidder County, ND"	"38043"	Suppressed	2424	Suppressed	Suppressed
	"LaMoure County, ND"	"38045"	Suppressed	4149	Suppressed	Suppressed
	"Logan County, ND"	"38047"	Suppressed	1944	Suppressed	Suppressed
	"McHenry County, ND"	"38049"	Suppressed	5988	Suppressed	Suppressed
	"McIntosh County, ND"	"38051"	Suppressed	2801	Suppressed	Suppressed
	"McKenzie County, ND"	"38053"	Suppressed	10996	Suppressed	Suppressed
	"McLean County, ND"	"38055"	17	9578	Unreliable	Unreliable
	"Mercer County, ND"	"38057"	20	8746	228.68	162.36
	"Morton County, ND"	"38059"	57	29822	191.13	165.68
	"Mountrail County, ND"	"38061"	12	9782	Unreliable	Unreliable
	"Nelson County, ND"	"38063"	Suppressed	3045	Suppressed	Suppressed
	"Oliver County, ND"	"38065"	Suppressed	1850	Suppressed	Suppressed
	"Pembina County, ND"	"38067"	12	7128	Unreliable	Unreliable
	"Pierce County, ND"	"38069"	13	4404	Unreliable	Unreliable
	"Ramsey County, ND"	"38071"	24	11564	207.54	156.66
	"Ransom County, ND"	"38073"	18	5446	Unreliable	Unreliable
	"Renville County, ND"	"38075"	Suppressed	2587	Suppressed	Suppressed
	"Richland County, ND"	"38077"	24	16432	146.06	98.08
	"Rolette County, ND"	"38079"	38	14616	259.99	290.47
	"Sargent County, ND"	"38081"	12	3931	Unreliable	Unreliable
	"Sheridan County, ND"	"38083"	Suppressed	1326	Suppressed	Suppressed
	"Sioux County, ND"	"38085"	Suppressed	4422	Suppressed	Suppressed
	"Slope County, ND"	"38087"	Suppressed	765	Suppressed	Suppressed
	"Stark County, ND"	"38089"	38	30372	125.12	117.44
	"Steele County, ND"	"38091"	Suppressed	1955	Suppressed	Suppressed
	"Stutsman County, ND"	"38093"	52	21129	246.11	189.59
	"Towner County, ND"	"38095"	Suppressed	2310	Suppressed	Suppressed
	"Traill County, ND"	"38097"	23	8082	284.58	196.44
	"Walsh County, ND"	"38099"	27	10970	246.13	149.14
	"Ward County, ND"	"38101"	88	69384	126.83	131.12
	"Wells County, ND"	"38103"	Suppressed	4192	Suppressed	Suppressed
	"Williams County, ND"	"38105"	50	32130	155.62	194.25
	"Adams County, OH"	"39001"	48	28129	170.64	148.02
	"Allen County, OH"	"39003"	214	105040	203.73	166.87
	"Ashland County, OH"	"39005"	110	53035	207.41	159.93
	"Ashtabula County, OH"	"39007"	209	99175	210.74	168.86
	"Athens County, OH"	"39009"	102	64713	157.62	173.98
	"Auglaize County, OH"	"39011"	65	45841	141.79	109.62
	"Belmont County, OH"	"39013"	101	69461	145.41	109.71
	"Brown County, OH"	"39015"	107	44116	242.54	204.19
	"Butler County, OH"	"39017"	617	374158	164.90	159.95
	"Carroll County, OH"	"39019"	74	28187	262.53	180.98
	"Champaign County, OH"	"39021"	85	39128	217.24	183.36
	"Clark County, OH"	"39023"	300	136554	219.69	174.51
	"Clermont County, OH"	"39025"	321	201560	159.26	149.57
	"Clinton County, OH"	"39027"	68	41835	162.54	146.41
	"Columbiana County, OH"	"39029"	206	105686	194.92	145.01
	"Coshocton County, OH"	"39031"	43	36516	117.76	91.35
	"Crawford County, OH"	"39033"	121	42480	284.84	199.12
	"Cuyahoga County, OH"	"39035"	1641	1259828	130.26	104.49
	"Darke County, OH"	"39037"	113	52196	216.49	164.76
	"Defiance County, OH"	"39039"	82	38510	212.93	170.78
	"Delaware County, OH"	"39041"	181	189113	95.71	103.40
	"Erie County, OH"	"39043"	134	75828	176.72	133.19
	"Fairfield County, OH"	"39045"	273	150381	181.54	159.30
	"Fayette County, OH"	"39047"	79	28800	274.31	228.31
	"Franklin County, OH"	"39049"	1627	1231393	132.13	141.99
	"Fulton County, OH"	"39051"	71	42580	166.74	131.99
	"Gallia County, OH"	"39053"	88	30397	289.50	226.67
	"Geauga County, OH"	"39055"	123	94295	130.44	96.71
	"Greene County, OH"	"39057"	245	163820	149.55	128.82
	"Guernsey County, OH"	"39059"	107	39590	270.27	211.28
	"Hamilton County, OH"	"39061"	1292	806631	160.17	143.54
	"Hancock County, OH"	"39063"	124	75337	164.59	137.40
	"Hardin County, OH"	"39065"	59	31796	185.56	164.35
	"Harrison County, OH"	"39067"	35	15543	225.18	155.59
	"Henry County, OH"	"39069"	52	27937	186.13	138.43
	"Highland County, OH"	"39071"	92	43045	213.73	176.85
	"Hocking County, OH"	"39073"	74	28725	257.62	205.35
	"Holmes County, OH"	"39075"	42	43898	95.68	99.10
	"Huron County, OH"	"39077"	103	58714	175.43	153.92
	"Jackson County, OH"	"39079"	105	32748	320.63	261.19
	"Jefferson County, OH"	"39081"	151	67694	223.06	163.71
	"Knox County, OH"	"39083"	78	61167	127.52	106.17
	"Lake County, OH"	"39085"	455	229230	198.49	152.02
	"Lawrence County, OH"	"39087"	103	61623	167.15	131.07
	"Licking County, OH"	"39089"	380	169390	224.33	189.34
	"Logan County, OH"	"39091"	103	45507	226.34	183.03
	"Lorain County, OH"	"39093"	554	304216	182.11	149.91
	"Lucas County, OH"	"39095"	856	435286	196.65	173.01
	"Madison County, OH"	"39097"	81	43918	184.43	160.19
	"Mahoning County, OH"	"39099"	374	233204	160.37	117.32
	"Marion County, OH"	"39101"	145	65720	220.63	179.19
	"Medina County, OH"	"39103"	245	176029	139.18	117.53
	"Meigs County, OH"	"39105"	81	23331	347.18	251.78
	"Mercer County, OH"	"39107"	55	40831	134.70	109.13
	"Miami County, OH"	"39109"	171	103900	164.58	132.80
	"Monroe County, OH"	"39111"	27	14465	186.66	121.71
	"Montgomery County, OH"	"39113"	1023	533116	191.89	163.42
	"Morgan County, OH"	"39115"	39	14843	262.75	205.63
	"Morrow County, OH"	"39117"	82	35152	233.27	195.02
	"Muskingum County, OH"	"39119"	241	85818	280.83	223.33
	"Noble County, OH"	"39121"	27	14363	187.98	130.61
	"Ottawa County, OH"	"39123"	58	41154	140.93	88.60
	"Paulding County, OH"	"39125"	43	18989	226.45	182.21
	"Perry County, OH"	"39127"	91	35812	254.10	218.09
	"Pickaway County, OH"	"39129"	86	56876	151.21	132.21
	"Pike County, OH"	"39131"	69	28256	244.20	202.20
	"Portage County, OH"	"39133"	223	161882	137.75	121.96
	"Preble County, OH"	"39135"	90	41586	216.42	167.72
	"Putnam County, OH"	"39137"	41	34171	119.98	93.96
	"Richland County, OH"	"39139"	242	121942	198.46	149.99
	"Ross County, OH"	"39141"	180	77159	233.28	197.73
	"Sandusky County, OH"	"39143"	113	60179	187.77	149.49
	"Scioto County, OH"	"39145"	173	77258	223.93	182.34
	"Seneca County, OH"	"39147"	109	55669	195.80	164.71
	"Shelby County, OH"	"39149"	87	48951	177.73	155.65
	"Stark County, OH"	"39151"	737	375736	196.15	149.82
	"Summit County, OH"	"39153"	939	541943	173.27	139.09
	"Trumbull County, OH"	"39155"	352	205175	171.56	128.65
	"Tuscarawas County, OH"	"39157"	134	92788	144.42	112.05
	"Union County, OH"	"39159"	63	53776	117.15	122.49
	"Van Wert County, OH"	"39161"	46	28462	161.62	123.68
	"Vinton County, OH"	"39163"	43	13234	324.92	266.15
	"Warren County, OH"	"39165"	259	221659	116.85	114.72
	"Washington County, OH"	"39167"	120	61213	196.04	142.60
	"Wayne County, OH"	"39169"	212	115537	183.49	149.26
	"Williams County, OH"	"39171"	78	37291	209.17	149.66
	"Wood County, OH"	"39173"	205	129590	158.19	142.06
	"Wyandot County, OH"	"39175"	36	22353	161.05	109.90
	"Adair County, OK"	"40001"	38	22186	171.28	162.02
	"Alfalfa County, OK"	"40003"	Suppressed	5790	Suppressed	Suppressed
	"Atoka County, OK"	"40005"	21	13796	152.22	118.08
	"Beaver County, OK"	"40007"	Suppressed	5486	Suppressed	Suppressed
	"Beckham County, OK"	"40009"	37	23691	156.18	155.38
	"Blaine County, OK"	"40011"	12	9917	Unreliable	Unreliable
	"Bryan County, OK"	"40013"	55	44486	123.63	100.41
	"Caddo County, OK"	"40015"	65	29317	221.71	182.80
	"Canadian County, OK"	"40017"	95	129582	73.31	78.81
	"Carter County, OK"	"40019"	105	48821	215.07	182.58
	"Cherokee County, OK"	"40021"	77	48341	159.29	146.08
	"Choctaw County, OK"	"40023"	20	15161	131.92	111.17
	"Cimarron County, OK"	"40025"	Suppressed	2294	Suppressed	Suppressed
	"Cleveland County, OK"	"40027"	222	269908	82.25	85.67
	"Coal County, OK"	"40029"	Suppressed	5807	Suppressed	Suppressed
	"Comanche County, OK"	"40031"	164	125033	131.17	144.66
	"Cotton County, OK"	"40033"	11	6150	Unreliable	Unreliable
	"Craig County, OK"	"40035"	17	14582	Unreliable	Unreliable
	"Creek County, OK"	"40037"	118	70632	167.06	139.06
	"Custer County, OK"	"40039"	38	29500	128.81	119.62
	"Delaware County, OK"	"40041"	102	41446	246.10	181.77
	"Dewey County, OK"	"40043"	Suppressed	4914	Suppressed	Suppressed
	"Ellis County, OK"	"40045"	Suppressed	4150	Suppressed	Suppressed
	"Garfield County, OK"	"40047"	78	63091	123.63	110.02
	"Garvin County, OK"	"40049"	50	27561	181.42	144.38
	"Grady County, OK"	"40051"	82	53854	152.26	135.51
	"Grant County, OK"	"40053"	Suppressed	4501	Suppressed	Suppressed
	"Greer County, OK"	"40055"	15	6151	Unreliable	Unreliable
	"Harmon County, OK"	"40057"	Suppressed	2798	Suppressed	Suppressed
	"Harper County, OK"	"40059"	Suppressed	3812	Suppressed	Suppressed
	"Haskell County, OK"	"40061"	17	12896	Unreliable	Unreliable
	"Hughes County, OK"	"40063"	30	13806	217.30	163.23
	"Jackson County, OK"	"40065"	35	25998	134.63	133.67
	"Jefferson County, OK"	"40067"	13	6292	Unreliable	Unreliable
	"Johnston County, OK"	"40069"	29	11103	261.19	213.79
	"Kay County, OK"	"40071"	58	45478	127.53	96.99
	"Kingfisher County, OK"	"40073"	18	15532	Unreliable	Unreliable
	"Kiowa County, OK"	"40075"	18	9336	Unreliable	Unreliable
	"Latimer County, OK"	"40077"	25	10693	233.80	172.83
	"Le Flore County, OK"	"40079"	105	49761	211.01	171.89
	"Lincoln County, OK"	"40081"	49	34619	141.54	115.17
	"Logan County, OK"	"40083"	41	45276	90.56	83.47
	"Love County, OK"	"40085"	17	9773	Unreliable	Unreliable
	"McClain County, OK"	"40087"	45	37313	120.60	110.64
	"McCurtain County, OK"	"40089"	93	33050	281.39	229.57
	"McIntosh County, OK"	"40091"	40	20088	199.12	142.05
	"Major County, OK"	"40093"	Suppressed	7750	Suppressed	Suppressed
	"Marshall County, OK"	"40095"	38	16182	234.83	163.34
	"Mayes County, OK"	"40097"	64	40816	156.80	130.94
	"Murray County, OK"	"40099"	31	13803	224.59	180.09
	"Muskogee County, OK"	"40101"	131	69966	187.23	159.22
	"Noble County, OK"	"40103"	15	11494	Unreliable	Unreliable
	"Nowata County, OK"	"40105"	13	10524	Unreliable	Unreliable
	"Okfuskee County, OK"	"40107"	30	12186	246.18	217.33
	"Oklahoma County, OK"	"40109"	804	766215	104.93	104.63
	"Okmulgee County, OK"	"40111"	63	39095	161.15	129.77
	"Osage County, OK"	"40113"	52	47981	108.38	88.43
	"Ottawa County, OK"	"40115"	70	32105	218.03	171.81
	"Pawnee County, OK"	"40117"	29	16401	176.82	143.72
	"Payne County, OK"	"40119"	69	80264	85.97	99.02
	"Pittsburg County, OK"	"40121"	80	44626	179.27	143.12
	"Pontotoc County, OK"	"40123"	59	38005	155.24	138.33
	"Pottawatomie County, OK"	"40125"	101	71811	140.65	122.26
	"Pushmataha County, OK"	"40127"	19	11125	Unreliable	Unreliable
	"Roger Mills County, OK"	"40129"	Suppressed	3761	Suppressed	Suppressed
	"Rogers County, OK"	"40131"	85	89815	94.64	81.81
	"Seminole County, OK"	"40133"	55	25421	216.36	166.24
	"Sequoyah County, OK"	"40135"	86	41358	207.94	171.27
	"Stephens County, OK"	"40137"	102	44493	229.25	181.58
	"Texas County, OK"	"40139"	27	21853	123.55	136.48
	"Tillman County, OK"	"40141"	13	7628	Unreliable	Unreliable
	"Tulsa County, OK"	"40143"	539	629598	85.61	81.65
	"Wagoner County, OK"	"40145"	100	75702	132.10	120.54
	"Washington County, OK"	"40147"	56	51937	107.82	86.20
	"Washita County, OK"	"40149"	16	11547	Unreliable	Unreliable
	"Woods County, OK"	"40151"	13	9288	Unreliable	Unreliable
	"Woodward County, OK"	"40153"	24	21529	111.48	102.58
	"Baker County, OR"	"41001"	58	16059	361.17	221.10
	"Benton County, OR"	"41003"	106	86316	122.80	112.76
	"Clackamas County, OR"	"41005"	622	394972	157.48	129.88
	"Clatsop County, OR"	"41007"	78	37474	208.14	154.13
	"Columbia County, OR"	"41009"	117	49459	236.56	187.23
	"Coos County, OR"	"41011"	249	62475	398.56	243.47
	"Crook County, OR"	"41013"	58	20998	276.22	157.57
	"Curry County, OR"	"41015"	60	22335	268.64	128.58
	"Deschutes County, OR"	"41017"	308	170388	180.76	136.22
	"Douglas County, OR"	"41019"	355	106972	331.86	203.02
	"Gilliam County, OR"	"41021"	Suppressed	1932	Suppressed	Suppressed
	"Grant County, OR"	"41023"	27	7180	376.04	186.08
	"Harney County, OR"	"41025"	22	7126	308.73	184.38
	"Hood River County, OR"	"41027"	34	22885	148.57	127.14
	"Jackson County, OR"	"41029"	480	210287	228.26	159.00
	"Jefferson County, OR"	"41031"	53	22192	238.82	196.73
	"Josephine County, OR"	"41033"	295	83599	352.88	206.84
	"Klamath County, OR"	"41035"	228	65455	348.33	246.98
	"Lake County, OR"	"41037"	28	7838	357.23	261.85
	"Lane County, OR"	"41039"	797	358337	222.42	174.85
	"Lincoln County, OR"	"41041"	163	46406	351.25	222.56
	"Linn County, OR"	"41043"	297	119356	248.84	194.84
	"Malheur County, OR"	"41045"	72	30359	237.16	197.02
	"Marion County, OR"	"41047"	624	326110	191.35	171.69
	"Morrow County, OR"	"41049"	17	11187	Unreliable	Unreliable
	"Multnomah County, OR"	"41051"	1192	776712	153.47	155.36
	"Polk County, OR"	"41053"	135	77916	173.26	141.33
	"Sherman County, OR"	"41055"	Suppressed	1710	Suppressed	Suppressed
	"Tillamook County, OR"	"41057"	93	25342	366.98	235.79
	"Umatilla County, OR"	"41059"	151	76705	196.86	177.93
	"Union County, OR"	"41061"	69	25691	268.58	195.96
	"Wallowa County, OR"	"41063"	15	6820	Unreliable	Unreliable
	"Wasco County, OR"	"41065"	80	25515	313.54	226.25
	"Washington County, OR"	"41067"	593	562998	105.33	109.10
	"Wheeler County, OR"	"41069"	Suppressed	1375	Suppressed	Suppressed
	"Yamhill County, OR"	"41071"	195	101758	191.63	160.62
	"Adams County, PA"	"42001"	143	101714	140.59	103.44
	"Allegheny County, PA"	"42003"	1728	1231255	140.34	108.00
	"Armstrong County, PA"	"42005"	91	67785	134.25	97.58
	"Beaver County, PA"	"42007"	245	169392	144.63	107.63
	"Bedford County, PA"	"42009"	64	48946	130.76	89.94
	"Berks County, PA"	"42011"	487	413691	117.72	97.26
	"Blair County, PA"	"42013"	223	125955	177.05	124.07
	"Bradford County, PA"	"42015"	143	61784	231.45	161.12
	"Bucks County, PA"	"42017"	645	626685	102.92	82.93
	"Butler County, PA"	"42019"	201	185943	108.10	86.77
	"Cambria County, PA"	"42021"	184	137732	133.59	94.09
	"Cameron County, PA"	"42023"	Suppressed	4805	Suppressed	Suppressed
	"Carbon County, PA"	"42025"	121	64441	187.77	133.76
	"Centre County, PA"	"42027"	130	158742	81.89	80.97
	"Chester County, PA"	"42029"	404	512784	78.79	71.00
	"Clarion County, PA"	"42031"	77	38821	198.35	147.13
	"Clearfield County, PA"	"42033"	135	81191	166.27	119.73
	"Clinton County, PA"	"42035"	79	39745	198.77	153.82
	"Columbia County, PA"	"42037"	76	67122	113.23	92.17
	"Crawford County, PA"	"42039"	165	87175	189.27	141.07
	"Cumberland County, PA"	"42041"	251	243762	102.97	79.67
	"Dauphin County, PA"	"42043"	296	271453	109.04	90.18
	"Delaware County, PA"	"42045"	683	562960	121.32	102.30
	"Elk County, PA"	"42047"	51	31194	163.49	119.42
	"Erie County, PA"	"42049"	366	278443	131.45	109.78
	"Fayette County, PA"	"42051"	301	134086	224.48	168.06
	"Forest County, PA"	"42053"	15	7518	Unreliable	Unreliable
	"Franklin County, PA"	"42055"	173	152892	113.15	86.39
	"Fulton County, PA"	"42057"	13	14632	Unreliable	Unreliable
	"Greene County, PA"	"42059"	48	37843	126.84	102.46
	"Huntingdon County, PA"	"42061"	48	45750	104.92	77.13
	"Indiana County, PA"	"42063"	82	87706	93.49	76.81
	"Jefferson County, PA"	"42065"	57	44638	127.69	93.57
	"Juniata County, PA"	"42067"	44	24796	177.45	127.93
	"Lackawanna County, PA"	"42069"	326	212719	153.25	112.71
	"Lancaster County, PA"	"42071"	541	533320	101.44	81.27
	"Lawrence County, PA"	"42073"	163	88771	183.62	132.82
	"Lebanon County, PA"	"42075"	178	136359	130.54	96.02
	"Lehigh County, PA"	"42077"	447	357823	124.92	103.26
	"Luzerne County, PA"	"42079"	534	318829	167.49	121.56
	"Lycoming County, PA"	"42081"	240	116508	205.99	154.17
	"Mc Kean County, PA"	"42083"	56	42554	131.60	100.05
	"Mercer County, PA"	"42085"	192	114884	167.13	125.40
	"Mifflin County, PA"	"42087"	95	46552	204.07	140.49
	"Monroe County, PA"	"42089"	245	166314	147.31	125.23
	"Montgomery County, PA"	"42091"	843	816857	103.20	83.16
	"Montour County, PA"	"42093"	34	18641	182.39	129.22
	"Northampton County, PA"	"42095"	380	300654	126.39	94.86
	"Northumberland County, PA"	"42097"	175	93944	186.28	129.62
	"Perry County, PA"	"42099"	64	45634	140.25	113.08
	"Philadelphia County, PA"	"42101"	1751	1560297	112.22	110.27
	"Pike County, PA"	"42103"	83	56191	147.71	102.78
	"Potter County, PA"	"42105"	30	17206	174.36	104.86
	"Schuylkill County, PA"	"42107"	257	145797	176.27	129.57
	"Snyder County, PA"	"42109"	40	40323	99.20	76.34
	"Somerset County, PA"	"42111"	91	76218	119.39	83.94
	"Sullivan County, PA"	"42113"	15	6339	Unreliable	Unreliable
	"Susquehanna County, PA"	"42115"	76	41920	181.30	140.83
	"Tioga County, PA"	"42117"	58	42274	137.20	95.61
	"Union County, PA"	"42119"	46	44874	102.51	81.50
	"Venango County, PA"	"42121"	127	53529	237.25	162.90
	"Warren County, PA"	"42123"	85	40703	208.83	130.29
	"Washington County, PA"	"42125"	317	208187	152.27	111.35
	"Wayne County, PA"	"42127"	111	51401	215.95	150.14
	"Westmoreland County, PA"	"42129"	552	359320	153.62	109.18
	"Wyoming County, PA"	"42131"	38	28131	135.08	101.77
	"York County, PA"	"42133"	645	440755	146.34	123.54
	"Bristol County, RI"	"44001"	63	49060	128.41	100.30
	"Kent County, RI"	"44003"	311	165128	188.34	141.55
	"Newport County, RI"	"44005"	135	82358	163.92	114.85
	"Providence County, RI"	"44007"	982	631974	155.39	135.99
	"Washington County, RI"	"44009"	244	126653	192.65	149.25
	"Abbeville County, SC"	"45001"	23	24965	92.13	67.48
	"Aiken County, SC"	"45003"	231	164753	140.21	109.21
	"Allendale County, SC"	"45005"	11	9695	Unreliable	Unreliable
	"Anderson County, SC"	"45007"	419	192810	217.31	175.47
	"Bamberg County, SC"	"45009"	13	15182	Unreliable	Unreliable
	"Barnwell County, SC"	"45011"	26	21959	118.40	99.52
	"Beaufort County, SC"	"45013"	184	175852	104.63	68.48
	"Berkeley County, SC"	"45015"	137	198205	69.12	68.40
	"Calhoun County, SC"	"45017"	Suppressed	14878	Suppressed	Suppressed
	"Charleston County, SC"	"45019"	477	381015	125.19	112.89
	"Cherokee County, SC"	"45021"	107	56024	190.99	160.28
	"Chester County, SC"	"45023"	57	32337	176.27	134.98
	"Chesterfield County, SC"	"45025"	49	46125	106.23	91.07
	"Clarendon County, SC"	"45027"	50	34113	146.57	108.39
	"Colleton County, SC"	"45029"	73	37771	193.27	138.76
	"Darlington County, SC"	"45031"	63	67799	92.92	73.49
	"Dillon County, SC"	"45033"	30	31127	96.38	81.89
	"Dorchester County, SC"	"45035"	146	148469	98.34	103.64
	"Edgefield County, SC"	"45037"	22	26553	82.85	67.32
	"Fairfield County, SC"	"45039"	33	22976	143.63	98.24
	"Florence County, SC"	"45041"	161	139231	115.64	100.63
	"Georgetown County, SC"	"45043"	77	60773	126.70	87.24
	"Greenville County, SC"	"45045"	713	482752	147.69	134.78
	"Greenwood County, SC"	"45047"	121	69520	174.05	140.70
	"Hampton County, SC"	"45049"	22	20405	107.82	89.29
	"Horry County, SC"	"45051"	473	298832	158.28	118.77
	"Jasper County, SC"	"45053"	22	27170	80.97	65.52
	"Kershaw County, SC"	"45055"	90	63161	142.49	114.18
	"Lancaster County, SC"	"45057"	76	83160	91.39	70.15
	"Laurens County, SC"	"45059"	144	66533	216.43	172.27
	"Lee County, SC"	"45061"	18	18343	Unreliable	Unreliable
	"Lexington County, SC"	"45063"	307	277888	110.48	98.76
	"McCormick County, SC"	"45065"	19	9846	Unreliable	Unreliable
	"Marion County, SC"	"45067"	27	31933	84.55	68.85
	"Marlboro County, SC"	"45069"	22	27924	78.79	61.65
	"Newberry County, SC"	"45071"	48	37783	127.04	100.59
	"Oconee County, SC"	"45073"	192	75192	255.35	171.87
	"Orangeburg County, SC"	"45075"	129	90090	143.19	111.55
	"Pickens County, SC"	"45077"	272	120368	225.97	200.52
	"Richland County, SC"	"45079"	344	401566	85.66	91.18
	"Saluda County, SC"	"45081"	36	20026	179.77	136.45
	"Spartanburg County, SC"	"45083"	537	293542	182.94	159.53
	"Sumter County, SC"	"45085"	121	107919	112.12	98.07
	"Union County, SC"	"45087"	62	27876	222.41	167.14
